id,idioma,label,comentarios
185,es,0,Solamente le faltó poner la protección para el conector para que no le entre basura y pelusa
117,es,1,"Fácil de instalar, se hacen burbujas en las orillas"
371,es,0,No me gusto que la batería estaba al 75% de vida y la pantalla tenía varios pixeles fundidos
230,es,1,Todo bien!!
382,es,0,"No lo recomiendo ya que a pesar de funcionar, el micrófono principal no le sirve, llego con muchos rayones y por el precio que pague me parece una calidad mediocre, no lo pude devolver así que ahora gastare en reparar el micrófono a pesar del precio que pague."
372,es,0,"Llego en buen estado con batería %100 solo con leves rayaduras en los Marcos laterales, solo estoy en duda respecto a este pequeño detalle con el que llegó no sé si sea la pantalla o algún tipo de cristal protector con el que llegó"
220,es,1,Excelente calidad y me encanta poder cargar mi teléfono sin necesidad de remover el protector
274,es,0,"Realmente quedé impactado con el celular es seminuevo, es increíble el celular ningún detalle, ningún rayón con una batería del 95%, increíble sinceramente, pero apenas estoy revisando les mantendré informados si algún detalle se presenta… por el momento lo recomiendo mucho"
186,es,0,Se pone amarillo aunque casi no se expone al sol
238,es,1,"Hice la compra y llego en 3 días. El teléfono viene bien protegido en una caja genérica. Contiene el teléfono y el cable. El aparato tiene el 92% de vida útil para la batería y estéticamente es impecable. También venía con el protector de pantalla ya instalado.

En lo personal lo encontré con un muy buen descuento, si encontrara otro a ese mismo precio, sin duda compraría otro para alguien más de mi familia"
211,es,0,"Pórtese bien mi iphone pero tengo problemas al instalarles la mica por que se levantan por los bordes de esta protección , pero es excelente"
23,es,0,"Muy buen producto, a pesar de ser re acondicionado no vienen con ningún golpe, rayón o tan desgastada la pila (92 de vida), sin duda lo recomiendo por el precio, 10/10"
373,es,0,"Algunas partes de la pantalla no funcionan, se reviso en apple y se procedió a hacer devolución"
275,es,1,"Venía muy bien envuelto, estéticamente se ve bastante bien, ligeros rayones en lo cromado la pantalla perfecta, la cuestión de la batería si es de suerte la verdad a mí me tocó en 84% es aceptable creo yo... De todo lo demás estoy muy contenta con mi compra."
135,es,1,"Al igual que sus otros productos, el cristal es de buena calidad y dureza. Sin embargo los bordes son rectos, salvo que lo uses con una carcasa, no es agradable al tacto. Además, al ser recto acumula polvo."
354,es,0,"La verdad tenía mis dudas en si iba a llegar en óptimas condiciones por el precio que pagué, tenía miedo por leer otras reseñas donde habían pagado el excelente y les había llegado la pantalla quebrada, tiene unos pequeños detalles pero la batería al 98%. Estoy muy contento, por favor considerar que es esim, no trae ranura para el chip normal."
347,es,0,"Hola, más que una opinión, es una pregunta, como activo la tarjeta Sim, no trae manera de meterla, esto me está generando un problema"
159,es,0,Buena funda para el iPhone sin queja alguna
374,es,0,"Raspones muy tenues, y pila al 97, recomendado"
276,es,0,"Lo compre después de ver reviews, como nuevo, y a mitad de lo que cuesta nuevo, excelente compra"
256,es,0,"Funciona al 100 y trae buena estética, solo la batería llego al 83% de ahí en fuera todo bien"
143,es,1,"Está muy bonita la funda, se tiende de muy buen material, se siente premium, mejores que las de Apple"
67,es,1,"Los he comprado por 3ra ocasión, protegen bien el display por el precio.

Son de fácil colocación y cuenta con todo lo necesario."
194,es,1,Ajusta a la perfección y se siente de buena calidad
375,es,0,"Cumple con las especificaciones y las características mencionadas en la descripción del producto, se hace la mención que si es esim"
376,es,0,"Pésima calidad , el producto viene dañado de la pantalla no duro ni un mes"
277,es,1,"Muy bonito!! Sin detalles, traía mica no de muy buena calidad pero se agradece que trajera mica porque así viene seguro el producto, con pila al 87% estética 100 y funciona súper bien, no trae caja original pero si cable de alta potencia. Me encantó."
8,es,0,Lo que uno espera de un iPhone.
304,es,0,El producto llegó despues de la fecha de entrega y en un domicilio incorrecto.
289,es,0,"Lo compré el 20 de junio y en menos de 4 meses se descompuso de la nada. Lo he cuidado muy bien, inclusive compré cargador original, no lo uso cuando está cargando, no se me cayó ni unas vez y así en funcionamiento se apagó, ya no prendió.
Tenía expectativas muy altas. Pero en mi opinión es mejor comprar uno nuevo. Tengo el 11 y le he dado batalla y sigue conmigo."
363,es,0,"No tiene espacio para tarjeta SIM
No es compatible con todas las telefonías"
377,es,0,Venía muy maltratado y el cargador no era el del iPhone
278,es,0,"Cambié de un iPhone 11 a este y se siente mucho la diferencia, el iPhone trae el 88% de batería sin problema me dura todo el dia y muy pocas veces he tenido que usar el ahorrar batería, las fotos y videos que toma son de la mejor calidad, en fin quedé muy contento con mi compra."
280,es,0,"Excelente, llego en tiempo solicitado y en buen estado, parece nuevo, solo la pila si salió con el 88 % pero de ahí en más todo súper bien"
202,es,0,"La mejor relación calidad - precio.
Mes conserva transparencia y no se amarilla."
296,es,1,"El paquete me llego en Perfectas condiciones, el teléfono está prácticamente sin detalles estéticos, bateria al 90 %, muy bien por el precio"
52,es,0,Queda bien con el iPhone 15.
378,es,0,La batería está en un 80% siendo que es un iPhone 14Pro Max de lo demas a primera vista está bien .. lo tuve que devolver porque no me convenció. Y después de 15 días no he recibido mi reembolso 😒
279,es,1,"Excelente servicio ningún detalle e inconveniente, buen estado sin detalles!
Excelente compra ❤️"
314,es,0,"El producto me llegó intacto como nuevo con 90 de pila, la verdad lo recomiendo mucho aparte es liberado muy buena compra"
31,es,1,"Me llegó en buen estado y con 100% de batería
Unos pequeños golpes en la pantalla sin afectar su funcionamiento"
152,es,0,"Tengo unos días usándola y el color sigue igual sin ponerse amarilla, se me callo mi cel como de una se luyes de unos 80 cm. Y el cel como si nada y la carcasa como si nada"
93,es,0,Lo he comprado para mis telefonos y peotege la pantalla muy bien
379,es,0,"Literalmente el equipo venía con estética de 100/100. Estado de batería 100%. Definitivamente volvería a comprar uno de este tipo, no parece usado."
280,es,0,"Excelente, llego en tiempo solicitado y en buen estado, parece nuevo, solo la pila si salió con el 88 % pero de ahí en más todo súper bien"
247,es,0,"llego mas rapido de lo esperadno y muy bien empaquetado y listo para utilizar, ,muchas gracias"
380,es,1,"Muy buen producto, cumple con lo que promete lo único decepcionante un poco fue el cable que venía con el equipo"
372,es,0,"Llego en buen estado con batería %100 solo con leves rayaduras en los Marcos laterales, solo estoy en duda respecto a este pequeño detalle con el que llegó no sé si sea la pantalla o algún tipo de cristal protector con el que llegó"
84,es,1,"Siempre compro micas JETech por su calidad y su fácil instalación, ahora vienen con una guía para que queden perfectas. Consideren que aunque el iPhone 15 y 15 pro tienen indicado el mismo tamaño de pantalla (6.1”), no son iguales y no se ajustan con las fundas correctamente."
399,es,0,Es la 4ta vez que compro esta mica para mis celulares y siempre los ha protegido de maravilla. Seguiré utilizándola
381,es,1,"Como nuevo. estética 10/10 y la pila 100% de condición. En caja original, con cable nuevo original. Unicamente que viene abierto y parece usado."
281,es,0,"Esta en muy buen estado solo llegó con unos pequeños rayones pero no de notan y tampoco afectan el rendimiento del dispositivo, la condición de la batería llegó al 91% considero que es una buena condición, en general si cumple con mis expectativas y con lo que dice."
43,es,1,"la mica es super transparente y se adapta muy bien a la pantalla del iphone, el touch funciona de maravilla, ademas ayuda mucho la herramienta para colocarlo en la superficie, evitando los grumos de aire"
406,es,0,"Llego seminuevo, batería al 100%, no trae charola para chip, es esim, sin detalles estéticos, liberado, original, Amazon EU."
231,es,0,"A 9 meses de uso ha perdido su transparencia, tornándose amarillo oscuro como se ve en la foto.
La protección al celular es muy buena."
322,es,0,"Llega como nuevo, sin rayones y sin golpes. Lo único malo es el nivel de batería. El mío llegó con 85%
Si lo recomiendo"
382,es,0,"No lo recomiendo ya que a pesar de funcionar, el micrófono principal no le sirve, llego con muchos rayones y por el precio que pague me parece una calidad mediocre, no lo pude devolver así que ahora gastare en reparar el micrófono a pesar del precio que pague."
282,es,1,Llego súper rápido y optimistas condiciones tal como lo esperaba servicio excelente
178,es,0,"En si la funda está bien, se ve bien y se ve que si aguanta una caída pero es muy resbaladiza al tacto, siento que un día se me va a caer de las manos por lo mismo"
339,es,0,"No sé si sea el modelo o el teléfono, pero la pantalla se ve algo extraña, he tenido otros iPhones y no se ve así, esta pantalla se ve rara, con brillo muy bajo se ve de muy mala calidad"
127,es,1,Siempre compro esta marca y nunca me ha fallado. Si protege bien la pantalla.
391,es,0,"No trae ni bolsas de aire ni papel, absolutamente nada y el celular viene rebotando por toda la caja de Amazon"
383,es,0,Nunca pude usar el celular no prendio
283,es,1,"El iPhone que recibí no tiene ni un rasguño, está en perfecta condición 96% de vida de batería y es original! Muchas gracias. Una gran opción"
110,es,0,Cubre al 100% el total de la.pantalla vienen 3 así que en caso de dañarse unala puedes cambiar compré la no t arrepentirás
384,es,1,Llego súper maltratado. Muy golpeado de todo el contorno … compré reacondicionado excelente sin golpes visibles a una distancia de 30cm y todo lo contrario súper dañado y golpeado el equipo
101,es,1,Aplicación fácil
160,es,0,Cómpralo es bonita
118,es,1,"Trae tres micas, tiene buena calidad"
284,es,0,Me gustó pero la batería está en 87 y tiene un rayón una cámara y si se ve mucho
385,es,0,"El producto presenta varios golpes en su exterior, así como cámaras raspadas. Lo más preocupante es que la tapa trasera tiene rastros de pegamento mal aplicado, lo que sugiere cambios en la batería u otros componentes. Por estos motivos, he decidido proceder con la devolución del producto."
383,es,0,Nunca pude usar el celular no prendio
285,es,0,"Ya varios meses de uso y no he tenido ningun problema, todo perfecto"
364,es,0,Excelente opción por el costo. Lo recibí con 100% de pila pero con unos pequeños rayones. Estoy satisfecho con mi compra.
168,es,0,"Buena calidad , le queda como guante a mi iPhone 15 pro el único detalle que si se pone amarilla de los laterales después de aproximadamente 6 meses de uso"
186,es,0,Se pone amarillo aunque casi no se expone al sol
386,es,0,"Play Video
El equipo viene en pésimas condiciones, Marcos y pantalla rayada, adicional el móvil no cuenta con ranura SIM y no lo especifican en la descripción al momento de la compra!!
No recomiendo comprarlo"
286,es,0,"Vino al 90% la pila sin detalles de nada, resistente al agua. SÚPER."
212,es,0,Al cabo de 2 meses empieza a ponerse un poco amarilla de los bordes
264,es,1,"Excelente producto, perfectas condiciones , estética 10/10 , lo único malo es que le repararon las cámaras pero jalan al 100, batería al 86% de vida, por el precio, buena compra"
271,es,1,"El teléfono esta impecable, venia con un cargador y cable, super bien empacado aunque sin caja original, pero se entiende, la bateria al 84% pero no he tenido problemas. Muy recomendando por el precio"
16,es,1,"Los iPhones Pro Max suelen destacar por:

Cámara avanzada: Apple tiende a incorporar tecnología de cámara innovadora en sus modelos Pro Max, ofreciendo mejoras significativas en calidad de imagen y capacidades fotográficas y de video.

Pantalla grande y calidad de visualización: La versión ""Max"" de los iPhones suele tener una pantalla más grande con tecnología OLED de alta calidad, ofreciendo colores vibrantes y una experiencia visual inmersiva.

Rendimiento y potencia: Los modelos Pro Max generalmente vienen con el hardware más avanzado de Apple en términos de procesadores y rendimiento, lo que garantiza una experiencia fluida y rápida en el uso diario y en aplicaciones exigentes.

Duración de la batería: Suelen ofrecer una batería de larga duración, lo que es beneficioso para aquellos que requieren un dispositivo con una buena autonomía."
388,es,1,"Excelente, equipo con estética 10/10, batería al 94% y jalando muy bien. Hasta trajo mica de cristal ya instalada. Recomendado."
287,es,1,La estética 10/10. La batería 10/8 me llegó con 87% el fuconamiento es excelente pero lo único que no me gustó es que cuando pongo el zoom de 3X a 8 aparece una bolita negra
389,es,1,"Llego en buenas condiciones, producto original y llego antes de lo esperado."
248,es,1,"Está súper lindo y funcional, la pila le llegó con 87% y trae un pequeño rayón en la parte de atrás pero no se nota (de hecho yo no la había notado hasta que mi hermana me dijo)"
24,es,0,"En base a lo explicado por parte de Amazon renewed. Básicamente el el teléfono viene super bien. Funciona perfectamente, solo con unos pequeños rasguños en los costados y un poco sobre la pantalla aun costado del botón de bloqueo.
Lo único que no me gustó es que llegó con el 89% de batería a pesar de las especificaciones que debería ser mínimo de 90% según la categoría que le dieron.
Muy recomendable 👌."
239,es,0,"El producto llegó en el día estimado. Trae unos pocos rayones mínimos de eso, pero nada grave. Sin embargo, me sorprendió que la capacidad de la batería está en 84%. Hace tienpo compré otro modelo acondicionado y la batería estaba al 100."
221,es,0,Dice anti amarillos y se está amarillando la mía tiene 3 meses y ya se coloro
288,es,1,"Excelente equipo con un muy ligero detalle casi imperceptible en el cuadro de la cámara, la batería al 90% y además a un excelente precio"
390,es,1,"Me llegó muy rápido, el color es hermoso, lo quería en azul pero el verde era el que estaba en oferta, pero al verlo es físico es hermosooo.
A comparación de otro comentario, a mí si me llegó con protección para que no estuviera rebotando en la caja.
Compren con confianza"
289,es,0,"Lo compré el 20 de junio y en menos de 4 meses se descompuso de la nada. Lo he cuidado muy bien, inclusive compré cargador original, no lo uso cuando está cargando, no se me cayó ni unas vez y así en funcionamiento se apagó, ya no prendió.
Tenía expectativas muy altas. Pero en mi opinión es mejor comprar uno nuevo. Tengo el 11 y le he dado batalla y sigue conmigo."
195,es,1,Ajusto bien y en el tiempo que lo tengo no a quedado amarillo
76,es,1,"Buen material, y sencillo para su colocación"
32,es,0,"La verdad un excelente producto, mejor de lo que esperaba, la pila me llego al 100% y estéticamente esta 10-10 solo tiene un ligero rayón que ni se nota"
391,es,0,"No trae ni bolsas de aire ni papel, absolutamente nada y el celular viene rebotando por toda la caja de Amazon"
355,es,0,"Excelente producto para ser reacondicionado,
Ya he comprado varios productos reacondicionados pero este ha sido el mejor de todos, me refiero a la condición de la batería, esta de 96%"
290,es,1,Muy buena compra en excelente estado batería al 99 sin fallas
392,es,0,"Se siente muy cómodo, llegó un día después pero todo bien"
340,es,0,"Aún siendo un equipo “reacondicionado” el precio es demasiado alto para el valor que tiene este modelo en el mercado hoy en día y aparte están muy dañados! Claramente se ve que a mi equipo le hicieron un cambio de pantalla porque tiene líneas de colores feas y le da mala calidad a la pantalla, no se porque venden equipos muy malos 😣"
331,es,1,La pantalla esta muy rallada
144,en,0,Perfecto
257,es,1,"Puede ser suerte que te toquen algunos más cuidados que otros, sin embargo yo esperaba un poco más de control de calidad, tiene detalles estéticos en otras partes pero lo que más notorio que tiene son los múltiples rayones en la pantalla y esquinas"
393,es,1,"Tengo años comprando los cases y las micas de vidrio de esta marca y jamás he tenido ningún problema.

Me encantó que ahora trae una guía que hace que la instalación sea más fácil de lo que era antes, la mica me quedó sin burbujas y quedó perfectamente al tamaño de la pantalla.

Otro detalle que me gusta es que no solamente viene 1 si no 2 cristales protectores y de verdad duran muchísimo. Yo soy una persona que cuida mucho su teléfono aunque lo traiga con funda y cristal y de verdad es raro que tenga que cambiarlo.

Tuve el iPhone 12 por aproximadamente 4 años usando los cristales de esta marca y solo necesite 3 de estos cristales durante todo este periodo, me quedó sobrando uno y ya me actualicé al iPhone 16. La verdad yo sigo muy contenta de usar esta marca y la seguiré usando cada que cambie de teléfono, es de confianza 100%"
291,es,0,"Me encantó, por el precio es mucho más de lo que esperaba, me llegó con 93% de batería ya aún así le dura todo el día y más, en cuestión de estética le doy un 9 pero por lo que me costó valió mucho la pena
Recomendado!"
394,es,1,"Gran mica, tiene buena resistencia a los arañazos y es fácil de poner"
305,es,0,El producto llego en las condiciones prometidas funcionando bien y con una batería con capacidad del 89%
9,es,1,"El mejor celular en rendimiento, mejoraron muchísimo la duración de su batería. Las cámaras tienen una calidad impresionante, y la fluidez del manejo del equipo, aún en condiciones de edición de video en 4K es fabuloso. La mejor compra y a un excelente precio."
297,es,1,"Excelente equipo, nuevo totalmente
Ampliamente recomendado 100%"
323,es,0,"Apenas tengo 5 días con el equipo usándolo y presenta una falla en el modulo de camaras. No funcionan correctamente, ya que se congela la imagen y no me permite tomar fotos ni grabar."
292,es,1,"Bateria al 92%, sin ningun detalle fisico, camaras funcionando al 100%
excelente compra."
395,es,1,"Material de muy buena calidad, muy fácil de poner. Lo recomiendo 100%"
400,es,1,"Queda perfecto si burbujas, muy sencillo de instalar"
315,es,0,"Lo pedí en condición excelente, pero al momento de verlo en la mano se ve fácilmente los rayones y raspones, viene con un cable y cargador genérico pero nunca pensé que fuera de 5W y puerto USB en vez de Tipo C"
136,es,1,"ugreen es sinonimo de calidad, la funda proteje tambien los lentes de la camara, la recomiendo mucho la vi junto a la original de apple y no tiene nada que envidiarle de echo visualmente a pesar de que es transparente igual que la original de apple esta de ugreen se ve mejor, tambien la de ugreen proteje bien todos el equipo y no deja descubierta la parte de abajo, el iman tiene mucha fuerza y lo mejor esta a un precio mas accesible"
53,es,1,Muy buenas micas
396,es,1,"Todo lo que tiene es muy útil y funcional, fácil de poner y se siente de buena calidad, solo que al primer día de haber puesto la mica le salió una fisura muy pequeña, casi imperceptible, pero raro pues no le ocurrió nada como para que eso pasara. el resto correcto"
397,es,1,Fácil de instalar y quedan muy bien
187,es,1,"Es la primera funda que compro, si me gusto mucho, el material es resistente, nada suave. Lo único que no me agradó y fue culpa mía, que tiene también protección para las cámaras y yo traigo el vidrio extra para protegerlas y yo no me fijé al momento de comprarlo. Pero se ajusta de lo mejor a teléfono."
61,es,1,Buena calidad y excelente precio
213,es,1,"Excelentes acabados, suave al tacto, sin rebabas y muy buen grip.
Imanes potentes.
Agrega poco volumen al dispositivo."
203,en,0,"SE SIENTE DE BUENA CALIDAD, CON RELACION AL PRECIO."
398,es,1,muy práctico ponerlo! Ya te ayudan más para que quede perfecta la mica!
94,es,1,"Excelente calidad, incluye todo lo necesario para hacer la aplicación por uno mismo de manera sencilla"
290,es,1,Muy buena compra en excelente estado batería al 99 sin fallas
373,es,0,"Algunas partes de la pantalla no funcionan, se reviso en apple y se procedió a hacer devolución"
281,es,0,"Esta en muy buen estado solo llegó con unos pequeños rayones pero no de notan y tampoco afectan el rendimiento del dispositivo, la condición de la batería llegó al 91% considero que es una buena condición, en general si cumple con mis expectativas y con lo que dice."
128,es,1,"Buena calidad de l cristal templado, se siente resistente para proteger la pantalla del Iphone y queda bien a la medida, ademas su herramienta de instalacion hace que sea muy preciso el poder colocar la mica, sin duda una buena compra para protger el telefono"
348,es,0,"Recomiendo que tengan paciencia, el celular llego después porque el día de mi entrega me entregaron una batería en lugar del celular, la gente de amazon se hizo cargo del imprevisto, por lo cual lo tuve que volver a comprar y el precio subió un poco.
Ayer recibí el celular y considero fue buena compra, el estado de la batería es del 95% en cuanto a la estética le doy un 8.5, compre reacondicionado aceptable así que esperaba lo que llego, una funda y todo listo."
153,es,1,"Este case está muy chido, había comprado otras marcas en transparente y se me hacían amarillos este ya llevo casi medio año y sigue igual su color original."
69,es,0,Esta marca nunca decepciona
161,es,0,"La verdad es un buen producto, me encantó y lo recomiendo"
179,es,1,"Es un buen producto que protege tu teléfono. Además de que puedes comprar el adaptador para la carga inalámbrica, utilizando los imanes que lo mantienen estable durante la carga."
119,es,1,Fácil de instalar
232,es,0,Superó la expectativa el producto. Muy recomendado
407,en,1,This phone is like brand new it has no scratches no scuffs not damage at all and it even has 100% battery health. I truly recommend getting one of these. But be careful and make sure it is sold and shipped from Amazon because I first bought a 14 pro from a random seller and it ended up not working. But now I have this 15 pro and it is perfect thank you for your really nice product.
332,es,1,Excelentes condiciones como nuevo
44,es,1,"Es un producto muy completo, la mica ajusta perfectamente y te proporcionan todo desde un marco para que se alinee con mucha precisión, hasta los paños de limpieza y bandas para eliminar pelusas. Me deja muy complacido."
392,es,0,"Se siente muy cómodo, llegó un día después pero todo bien"
102,es,1,Con el instalador es mucho más fácil al momento de instalar la mica quede de recta con el celular
265,es,0,Me enviaron la factura y todo llego bien. Gracias
111,es,1,Excelente producto la pantalla se ve genial
365,es,0,"me quedo inconforme por lo que pague, lo compré en estado “excelente” y me llegó con 88 de batería y con algunos raspones en los bordes…"
85,es,0,"Tiene un aparato que te ayuda a alinear la mica, y queda bien sin estar batallando. Esta mica también le queda al iP13"
272,es,1,Todo bien…
196,es,1,"Excelentes fundas, de muy buena calidad y precio, muy bien empaquetadas, recomendables. No esperes algo fuera de lo normal, simplemente cumplen como debe de ser, estilos sencillos, económicos, le quedan perfecto al modelo."
169,es,1,"Muy buen producto, buena material. Cumplió con mis expectativas."
17,es,0,"El teléfono funciona correctamente, el único detalle son pequeños arañazos en la pantalla pero con el protector ya no se aprecian, todo lo demás al 100. Un 95 de 100"
25,es,1,"Llegó el día esperado, evidente con su cargador genérico, pero lo que me sorprendió es que venía con un 100% de capacidad de la batería, y su garantía de fábrica aun valida. Ningún detalle estético, como si fuera totalmente nuevo."
249,es,1,Es un excelente producto
129,es,0,"Muy buen material, casi no se ensucia, las huellas no se mantienen tan fácil (suciedad) en la mica y es fácil de instalar"
341,es,0,En amazon decía “reacondicionado excelente” pero tiene raspados los contirnos y la batería está al 89%
54,es,1,Me gusto la calidad y practicidad al ponerlo.
384,es,1,Llego súper maltratado. Muy golpeado de todo el contorno … compré reacondicionado excelente sin golpes visibles a una distancia de 30cm y todo lo contrario súper dañado y golpeado el equipo
298,es,1,"Sin ningún detalle estético, solo con el porcentaje de la batería al 88% que igual es buena duración."
77,es,0,"Protector de celular, la calidad"
306,es,0,"El celular los primeros meses funciono correctamente , el problema estuvo en el tercer mes , que dejo de funcionar la pantalla del equipo , estoy intentando hacer valida la garantia de 90 dias de amazon renewed, mas solo me estan dando largas , y ya esta pronto a expirar la garantia"
222,es,0,Súper recomendable!
282,es,1,Llego súper rápido y optimistas condiciones tal como lo esperaba servicio excelente
401,en,0,"Typically, I struggle with putting these covers on without air bubbles. The simple directions and applicators make it easy and foolproof. No bubbles and I’m very pleased with the quality."
145,es,1,Excelente adquisición
95,es,0,Es bueno sin embargo el marco que te ayuda a poner la mica no encajó bien en el celular para poner correctamente la mica siendo este para el celular que lo compre
204,es,1,"Muy buen material, y quedó exacto para mi teléfono"
356,es,0,"Yo lo compre como renovado - excelente.

El celular llegó prácticamente nuevo, sin ningún detalle visible y con batería al 100%. Me encanto la compra. Valió por completo la pena, un celular en perfectas condiciones a un precio mucho menor que uno nuevo. Recomiendo comprar renovado.

En cuanto al envío, me preocupaba por la cantidad de dinero que representa. Tuve la mala suerte de que en un primer envío me llegó otro producto. Lo bueno es que amazon respondió y después de algunos días me regresó mi dinero. Ahora tengo más confianza en mis pedidos por medio de amazon."
162,es,0,"Lo unico que no me gusto es que llega a oscurecer un poco el color original del iPhone, por lo demás todo excelente."
214,es,1,"Es muy buena funda, me gustó mucho, se adapta muy bien al iPhone, se hizo amarilla como a los 4 mese de haberla comprado, así que si, eso de que no se hace amarilla es marketing."
240,es,1,"En mi opinión considero que vino con una estética de 8/10 adquirido en condicion excelente. Tanto las camaras, bordes y parte trasera venían muy bien al punto de verse casi nuevo, pero al cambiar la mica por una de privacidad me di cuenta que la pantalla si estaba un poco rayada y no se veia por el protector que traia puesto y de no haber sido por eso creo que la estetica habria sido de un 10/10. La bateria como dicen en la descripcion vienen con un porcentaje de vida de mas de 80%, lo cual en mi caso vino con un porcentaje mayor al mencionado. En conclusion me gusto el telefono"
324,es,0,"Tenía dudas cuando recibí el equipo, hasta tenía una opinión errónea, sin embargo al revisar el equipo a detalle, pude ver que está en perfectas condiciones. Vale la pena."
180,es,1,Me agrada su diseño claro y líneas definidas
366,es,1,El equipo llegó con batería al 100% está como nuevo 0 rayones 0 maltratos. Todo magnífico recuerden es exclusivo Esim.
86,es,1,Queda perfecto el el iPhone y muy fácil de instalar
33,es,1,Llegó rápido y en súper buen estado
283,es,1,"El iPhone que recibí no tiene ni un rasguño, está en perfecta condición 96% de vida de batería y es original! Muchas gracias. Una gran opción"
233,es,1,"hay más bonitos, más económicos pero este llega rápido y es funcional :)"
333,es,0,"El volumen en general falla, ya que es bajo, y en algunas aplicaciones, a pesar de estar activado al m'aximo, simplemente no funciona, no se escucha, o se desactiva."
112,es,1,Características
137,es,0,"Me encantó la funda, es la segunda vez que pido una, funciona con el cargador inalámbrico, no es estorbosa y protege muy bien el iPhone, el único “pero” es que se llega a poner amarilla de los lados rápido"
258,es,0,"Tengo que admitir que tenía muchas dudas de comprar artículos reacondicionados, aunque ví que no todos han tenido una buena experiencia me arriesgue a comprar, el producto llego antes de lo esperado, llegó en una caja bien empaquetado, cuando lo saqué a simple vista Lucia como nuevo tiene un lijero rayón en la pantalla nada mas cosa que no se nota y de batería llegó con un 90% de vida útil."
130,es,0,"Entiendo que el punto de estas micas es que se rompan para que no se rompa la pantalla, pero se me rompieron con demasiada facilidad, con golpes muy pequeños. Cambié de mica varias veces en un mes. Decidí comprar una más barata en una tienda local y llevo meses con ella por menos precio."
250,es,1,"El estado físico del teléfono llegó excelente, incluso venía con mica en la pantalla , algunos arañasos en los marco de la cámaras pero no afecta su función y me llego la batería en 86%, se escucha muy bien y la pantalla se ve muy bien."
374,es,0,"Raspones muy tenues, y pila al 97, recomendado"
197,es,1,Una funda que protege y tiene una excelente calidad
45,es,0,Pedi este producto dos veces y la verdad es que no me decepcionó
291,es,0,"Me encantó, por el precio es mucho más de lo que esperaba, me llegó con 93% de batería ya aún así le dura todo el día y más, en cuestión de estética le doy un 9 pero por lo que me costó valió mucho la pena
Recomendado!"
316,es,0,Es prácticamente nuevo
299,es,1,"Play Video
Me encantó llegó en perfectas condiciones, con capacidad de batería al 100% sin rayones sin detalles
Me fue muy bien la verdad ❤️"
70,es,1,Quedó perfecto
18,es,0,La batería dura poco y tiene mala recepción de la señal.
349,es,1,"Play Video
el cel venia en excelentes condiciones bateria al 100% estetica de 20/10 como nuevo. mi detalle fue que la pantalla parece ser generica. tiene unas lineas en la pantalla, se ve de pesima calidad, y se ve como porosa. pero ojo fue mi experiencia. animense yo recomiendo buyspry en calidad exelente mucho ojo con el vendedor y en que calidad lo compran. ya estoy en proceso de devolucion. si tienen duda, contesto"
367,es,0,Hola la cámara frontal no enfoca nada todo lo demás si funciona pero la cámara frontal no sirve necesito ayuda por favor
385,es,0,"El producto presenta varios golpes en su exterior, así como cámaras raspadas. Lo más preocupante es que la tapa trasera tiene rastros de pegamento mal aplicado, lo que sugiere cambios en la batería u otros componentes. Por estos motivos, he decidido proceder con la devolución del producto."
26,es,0,"Llego muy bien con un cable genérico pero todo bien, en general el equipo esta en buen estado sin rayones únicamente un raspón en la parte superior izquierda pero no se ve mucho y con mica, estaba viendo que algunos les entregan cargador, en mi caso solo fue el cable."
103,es,0,Esta marca me gusta mucho porque se adapta exacto el protector al modelo de teléfono y es duradero
188,es,0,"Es una excelente funda con buenos materiales y el MagSafe funciona súper bien, lo único malo es que si se amarillenta de los bordes, llevo 6 meses con ella, no lo expongo al sol y aún así se puso amarilla de las orillas.
No cumple del todo"
234,es,1,muy buena funda. trasparente y con muy buen grupo de imanes
146,es,0,"Me gustó , quedó perfecto en el celular y llegó antes de lo esperado"
408,en,1,"Upon receiving my iPhone, I was immediately captivated by its exceptional quality. The device is in pristine condition, with no visible signs of wear and tear. Although the battery life is at 96%, this is acceptable. The phone’s surface is remarkably clean, devoid of any scratches or imperfections. Overall, it is an ideal device."
357,es,0,Me llegó en excelente estado y funcionalidad. Parece nuevo. Sí lo recomiendo al 100
334,es,1,Me llego en excelentes condiciones sin ningún rasguño y la batería al 100% excelente servicio
11,es,1,"Excelente, llego la caja un poquito manchada, todo en orden, el color negro es muy bonito, útil y muy potente, me llegó un día antes de la fecha de entrega."
63,es,1,Muy buena calidad el producto
46,es,0,Quedó a la perfección no se nota que tenga mica
307,es,0,El estado de conservación del teléfono sobrepasó mis expectativas… todo muy bien!
223,es,0,"buena funda, si se pone amarilla, pero después de un tiempo, por el precio está bien (unos 300) como tip está más barata en aliexpress, eso si, se tarda bastante más en llegar y pues te arriesgas más ya que lo mandan por correos de méxico, nada que ver con amazon prime."
131,es,1,"De muy buena calidad, Encajó bien en la pantalla."
78,es,0,"Bien, el kit viene con 3 protectores y su marco para instalar derechito.

Mal porque se despostillan de la nada, me chuté las 3 micas en 3 meses porque siempre se despostillaban.
Lo tengo con funda de borde alto y no sé porque les pasan eso, hago Home Office y no es como que todo el tiempo traiga el celular el la bolsa del pantalón, siempre está en mi escritorio o mesa de noche y aún con eso se despostillan.

Protegen bien y son de calidad pero quizá las mías salieron defectuosas o yo que sé.

Pero cumplen."
